question_id,question_text,clone_type,alpha,base_jaccard_mean,base_spearman_mean,base_kendall_mean,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,0.01,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7012796926363958,0.7560975609756098,0.3584905660377358,0.9554795527860352,0.8862404480062653
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,0.1,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7172559583659985,0.7560975609756098,0.38461538461538464,0.9634928009360211,0.8973642935014463
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,0.2,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7967842043696527,0.8461538461538461,0.5319148936170213,0.9865017055668069,0.939603618242547
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,0.3,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.8464666358944871,0.8947368421052632,0.6363636363636364,0.9936307388347839,0.9592532516675326
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,0.4,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.8272199608722758,0.8461538461538461,0.6,0.9913089009910103,0.9520436372647284
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,0.5,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.8028779833722126,0.8461538461538461,0.5319148936170213,0.9878164562626301,0.9426330523035277
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,0.6,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.79043088769915,0.8461538461538461,0.5319148936170213,0.9859944424812576,0.9379629484560452
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,0.7,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7736929880599809,0.8461538461538461,0.5,0.9824191203444979,0.9301448723410228
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,0.8,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7621059526144645,0.8,0.46938775510204084,0.9795344808385934,0.9243710684698278
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,0.9,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7538249150792897,0.8,0.44,0.977181500401274,0.9199396152985431
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,1.0,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7474122397841726,0.8,0.44,0.975232142323757,0.9164293296918138
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,1.1,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7423556705599446,0.8,0.44,0.9735933557498464,0.9135683776354194
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,1.2,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7381313450119762,0.8,0.4117647058823529,0.9721979168416979,0.9111990409885962
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,1.3,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7346187793550593,0.8,0.4117647058823529,0.97099818638411,0.9092072115935285
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,1.4,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7317085368882377,0.8,0.4117647058823529,0.9699587810044468,0.9075101818634913
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,1.5,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.729392031296701,0.8,0.4117647058823529,0.9690481813711137,0.906046287851013
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,1.8,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7241281926549676,0.8,0.38461538461538464,0.9668877120793931,0.902652997504188
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,2.1,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7204476183070756,0.8,0.38461538461538464,0.9653148592573085,0.900247782400556
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,2.4,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7177586155239662,0.7560975609756098,0.38461538461538464,0.9641197901400266,0.8984569147724109
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,2.7,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7157281822899766,0.7560975609756098,0.38461538461538464,0.9631849192256892,0.8970782730558294
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",easy_paraphrase,3.0,0.7012796926363958,0.9554795527860352,0.8862404480062653,0.7141457132254816,0.7560975609756098,0.38461538461538464,0.9624263555842515,0.895975635339724
