question_id,question_text,clone_type,alpha,base_jaccard_mean,base_spearman_mean,base_kendall_mean,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,0.01,0.7874480607603388,0.9865818027185542,0.939329899251845,0.7874480607603388,0.8,0.5,0.9865818027185542,0.939329899251845
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,0.1,0.7874480607603388,0.9865818027185542,0.939329899251845,0.7885133682634857,0.8,0.5319148936170213,0.9879287537644027,0.9417334371566688
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,0.2,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8611069663620954,0.8947368421052632,0.6744186046511628,0.9962419653986639,0.9681357802467383
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,0.3,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8987875714282585,0.8947368421052632,0.7560975609756098,0.9982880269533089,0.9786946053578136
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,0.4,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8965591626276993,0.8947368421052632,0.7560975609756098,0.9982240124679299,0.9781687148016327
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,0.5,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8784089063375385,0.8947368421052632,0.7142857142857143,0.9973005875597476,0.9730768153784451
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,0.6,0.7874480607603388,0.9865818027185542,0.939329899251845,0.869107910275804,0.8947368421052632,0.6744186046511628,0.9967699527259802,0.970373087843335
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,0.7,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8541440953071142,0.8461538461538461,0.6363636363636364,0.995700372977324,0.9657706577922548
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,0.8,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8438881881881777,0.8461538461538461,0.6363636363636364,0.9948064201694803,0.9623511902725203
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,0.9,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8362041977194298,0.8461538461538461,0.6,0.9940578376985594,0.9597097823328228
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,1.0,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8304373005531179,0.8461538461538461,0.6,0.9934271307999669,0.9576110500993624
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,1.1,0.7874480607603388,0.9865818027185542,0.939329899251845,0.825941684871727,0.8461538461538461,0.6,0.9928903403935312,0.9559010474720994
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,1.2,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8222182297473837,0.8461538461538461,0.5652173913043478,0.9924291011307572,0.9544882023189836
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,1.3,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8191039580209423,0.8461538461538461,0.5652173913043478,0.9920289718674191,0.9532950251866816
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,1.4,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8166182656207994,0.8461538461538461,0.5652173913043478,0.9916790756195843,0.952275794094375
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,1.5,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8144039443622959,0.8,0.5652173913043478,0.991370764533699,0.951396121247095
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,1.8,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8095660202420065,0.8,0.5652173913043478,0.990632923744948,0.9493531397846199
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,2.1,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8062157767179512,0.8,0.5319148936170213,0.9900900155118523,0.9479003826191272
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,2.4,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8036841644728695,0.8,0.5319148936170213,0.9896749669322185,0.9468175383361158
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,2.7,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8018040374022198,0.8,0.5319148936170213,0.9893473941117643,0.9459786879468505
32226,Should the federal government raise the requirements for the gymnasiale matura?,negation_easy,3.0,0.7874480607603388,0.9865818027185542,0.939329899251845,0.8003585566323403,0.8,0.5319148936170213,0.9890823243809689,0.9453105452068958
