q_mini_id,q_mini_text,q_maxi_id,q_maxi_text,d_xy,n_merged_intervals,total_interval_measure,covered_measure_0.1,coverage_0.1,eff_usable_measure_0.1,eff_usable_frac_0.1,covered_measure_0.2,coverage_0.2,eff_usable_measure_0.2,eff_usable_frac_0.2,covered_measure_0.3,coverage_0.3,eff_usable_measure_0.3,eff_usable_frac_0.3,covered_measure_0.4,coverage_0.4,eff_usable_measure_0.4,eff_usable_frac_0.4,covered_measure_0.5,coverage_0.5,eff_usable_measure_0.5,eff_usable_frac_0.5,covered_measure_0.6,coverage_0.6,eff_usable_measure_0.6,eff_usable_frac_0.6,covered_measure_0.7,coverage_0.7,eff_usable_measure_0.7,eff_usable_frac_0.7,covered_measure_0.8,coverage_0.8,eff_usable_measure_0.8,eff_usable_frac_0.8,covered_measure_0.9,coverage_0.9,eff_usable_measure_0.9,eff_usable_frac_0.9,covered_measure_1.0,coverage_1.0,eff_usable_measure_1.0,eff_usable_frac_1.0,covered_measure_1.1,coverage_1.1,eff_usable_measure_1.1,eff_usable_frac_1.1,covered_measure_1.2,coverage_1.2,eff_usable_measure_1.2,eff_usable_frac_1.2,covered_measure_1.3,coverage_1.3,eff_usable_measure_1.3,eff_usable_frac_1.3,covered_measure_1.4,coverage_1.4,eff_usable_measure_1.4,eff_usable_frac_1.4,covered_measure_1.5,coverage_1.5,eff_usable_measure_1.5,eff_usable_frac_1.5,covered_measure_1.6,coverage_1.6,eff_usable_measure_1.6,eff_usable_frac_1.6,covered_measure_1.7,coverage_1.7,eff_usable_measure_1.7,eff_usable_frac_1.7,covered_measure_1.8,coverage_1.8,eff_usable_measure_1.8,eff_usable_frac_1.8,covered_measure_1.9,coverage_1.9,eff_usable_measure_1.9,eff_usable_frac_1.9,covered_measure_2.0,coverage_2.0,eff_usable_measure_2.0,eff_usable_frac_2.0,covered_measure_2.1,coverage_2.1,eff_usable_measure_2.1,eff_usable_frac_2.1,covered_measure_2.2,coverage_2.2,eff_usable_measure_2.2,eff_usable_frac_2.2,covered_measure_2.3,coverage_2.3,eff_usable_measure_2.3,eff_usable_frac_2.3,covered_measure_2.4,coverage_2.4,eff_usable_measure_2.4,eff_usable_frac_2.4,covered_measure_2.5,coverage_2.5,eff_usable_measure_2.5,eff_usable_frac_2.5,covered_measure_2.6,coverage_2.6,eff_usable_measure_2.6,eff_usable_frac_2.6,covered_measure_2.7,coverage_2.7,eff_usable_measure_2.7,eff_usable_frac_2.7,covered_measure_2.8,coverage_2.8,eff_usable_measure_2.8,eff_usable_frac_2.8,covered_measure_2.9,coverage_2.9,eff_usable_measure_2.9,eff_usable_frac_2.9,covered_measure_3.0,coverage_3.0,eff_usable_measure_3.0,eff_usable_frac_3.0,metric
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32266,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.2613696146646941,1,0.2762219715115095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05719358709593589,0.1906452903197863,0.0,0.0,0.15719358709593592,0.3929839677398398,0.0,0.0,0.25719358709593587,0.5143871741918717,0.0,0.0,0.2762219715115095,0.46036995251918256,0.08097161558442634,0.2391150324689548,0.2762219715115095,0.3946028164450136,0.18097161558442632,0.4125833996796293,0.2762219715115095,0.3452774643893869,0.2809716155844264,0.5216408565764762,0.2762219715115095,0.306913301679455,0.3809716155844264,0.5965447688249306,0.2762219715115095,0.2762219715115095,0.48097161558442636,0.651166842217148,0.2762219715115095,0.25111088319228136,0.5809716155844264,0.6927624204221257,0.2762219715115095,0.23018497625959128,0.6809716155844263,0.7254949618333137,0.2762219715115095,0.21247843962423807,0.7809716155844263,0.7519244830607393,0.2762219715115095,0.1973014082225068,0.8809716155844264,0.7737116688002281,0.2762219715115095,0.18414798100767302,0.9809716155844265,0.7919809066518827,0.2762219715115095,0.17263873219469344,1.0809716155844264,0.8075206027193682,0.2762219715115095,0.16248351265382913,1.180971615584426,0.8208999529154068,0.2762219715115095,0.1534566508397275,1.2809716155844262,0.8325401784557054,0.2762219715115095,0.14537998500605764,1.3809716155844263,0.8427596778036335,0.2762219715115095,0.13811098575575476,1.4809716155844264,0.8518035967137497,0.2762219715115095,0.13153427214833785,1.5809716155844264,0.8598637486871016,0.2762219715115095,0.12555544159614068,1.6809716155844265,0.8670923701083356,0.2762219715115095,0.12009650935283023,1.7809716155844262,0.8736118270362673,0.2762219715115095,0.11509248812979564,1.8809716155844263,0.8795215987214722,0.2762219715115095,0.1104887886046038,1.9809716155844264,0.8849033893943653,0.2762219715115095,0.10623921981211903,2.0809716155844264,0.8898249285707723,0.2762219715115095,0.10230443389315166,2.1809716155844265,0.8943428363312826,0.2762219715115095,0.0986507041112534,2.280971615584426,0.8985048113978011,0.2762219715115095,0.09524895569362397,2.3809716155844263,0.9023513216618486,0.2762219715115095,0.09207399050383651,2.4809716155844264,0.9059169243390495,E5-INSTRUCT
32272,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.2624699075797999,1,0.2790405338153299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813118613384074,0.27103953779469137,0.0,0.0,0.18131186133840743,0.45327965334601855,0.0,0.0,0.2790405338153299,0.5580810676306598,0.0022713275230775154,0.009562272720626265,0.2790405338153299,0.4650675563588832,0.1022713275230775,0.30299913939453205,0.2790405338153299,0.3986293340218999,0.20227132752307747,0.4623026644960865,0.2790405338153299,0.34880066726916237,0.3022713275230776,0.5623337777465022,0.2790405338153299,0.3100450375725888,0.4022713275230775,0.6309840622518221,0.2790405338153299,0.2790405338153299,0.5022713275230776,0.681018080055388,0.2790405338153299,0.2536732125593908,0.6022713275230777,0.7191041050032025,0.2790405338153299,0.2325337781794416,0.7022713275230775,0.7490653720886862,0.2790405338153299,0.2146465644733307,0.8022713275230776,0.7732511407468241,0.2790405338153299,0.19931466701094994,0.9022713275230775,0.793184579058838,0.2790405338153299,0.18602702254355327,1.0022713275230775,0.8098965299203075,0.2790405338153299,0.17440033363458118,1.1022713275230775,0.8241095536987638,0.2790405338153299,0.16414149047960583,1.2022713275230776,0.8363451546944349,0.2790405338153299,0.1550225187862944,1.3022713275230777,0.8469891639474805,0.2790405338153299,0.14686343885017364,1.4022713275230774,0.8563331654263402,0.2790405338153299,0.13952026690766495,1.5022713275230775,0.8646016170175036,0.2790405338153299,0.13287644467396661,1.6022713275230775,0.8719701158269115,0.2790405338153299,0.1268366062796954,1.7022713275230776,0.8785780072178093,0.2790405338153299,0.12132197122405648,1.8022713275230773,0.8845372808125354,0.2790405338153299,0.1162668890897208,1.9022713275230774,0.8899389694061557,0.2790405338153299,0.11161621352613196,2.0022713275230775,0.8948578319933755,0.2790405338153299,0.10732328223666535,2.1022713275230775,0.8993558347505407,0.2790405338153299,0.10334834585752958,2.2022713275230776,0.9034847751711093,0.2790405338153299,0.09965733350547497,2.3022713275230773,0.9072882857232477,0.2790405338153299,0.0962208737294241,2.4022713275230774,0.9108033817042638,0.2790405338153299,0.09301351127177664,2.5022713275230775,0.9140616698430027,E5-INSTRUCT
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32243,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",0.2782824038739193,2,0.17141890566811496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021717596126080707,1.0,0.06590106987894712,0.1647526746973678,0.055816526247133624,0.4585740108547352,0.16396699323892766,0.3279339864778553,0.05775060288715306,0.2604691909717121,0.17141890566811496,0.28569817611352494,0.15029869045796573,0.46717584697811765,0.17141890566811496,0.24488415095444996,0.2502986904579657,0.5935220459312636,0.17141890566811496,0.2142736320851437,0.35029869045796574,0.6714335361870963,0.17141890566811496,0.19046545074234994,0.45029869045796583,0.7242817209353165,0.17141890566811496,0.17141890566811496,0.5502986904579656,0.7624847910204354,0.17141890566811496,0.1558353687891954,0.6502986904579657,0.7913895157213924,0.17141890566811496,0.14284908805676247,0.7502986904579656,0.8140223140053119,0.17141890566811496,0.13186069666778075,0.8502986904579657,0.8322247690378802,0.17141890566811496,0.12244207547722498,0.9502986904579656,0.8471817628072159,0.17141890566811496,0.11427927044540998,1.0502986904579656,0.8596902375707253,0.17141890566811496,0.10713681604257184,1.1502986904579657,0.8703059517626615,0.17141890566811496,0.1008346503930088,1.2502986904579656,0.8794283012778346,0.17141890566811496,0.09523272537117497,1.3502986904579657,0.8873516964616132,0.17141890566811496,0.09022047666742893,1.4502986904579656,0.8942979307386216,0.17141890566811496,0.08570945283405748,1.5502986904579656,0.9004372691236862,0.17141890566811496,0.08162805031814997,1.6502986904579657,0.9059025910313208,0.17141890566811496,0.0779176843945977,1.7502986904579658,0.9107991174074318,0.17141890566811496,0.07452995898613694,1.8502986904579657,0.9152112510686063,0.17141890566811496,0.07142454402838123,1.9502986904579658,0.9192074826635276,0.17141890566811496,0.06856756226724599,2.050298690457966,0.9228439717239442,0.17141890566811496,0.06593034833389037,2.150298690457966,0.9261672022669177,0.17141890566811496,0.06348848358078331,2.2502986904579663,0.9292159804502695,0.17141890566811496,0.06122103773861249,2.350298690457966,0.932022956919739,0.17141890566811496,0.05910996747176378,2.450298690457966,0.9346158007554254,0.17141890566811496,0.05713963522270499,2.550298690457966,0.9370181146228758,E5-INSTRUCT
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.2817027368717946,1,0.2539634058627746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753009242020011,0.12510030806733372,0.0,0.0,0.13753009242020015,0.34382523105050034,0.0,0.0,0.23753009242020012,0.47506018484040025,0.0,0.0,0.2539634058627746,0.42327234310462436,0.0835666865574255,0.26254290010582365,0.2539634058627746,0.3628048655182495,0.18356668655742547,0.43884266701779373,0.2539634058627746,0.3174542573284682,0.28356668655742556,0.5471120662415746,0.2539634058627746,0.28218156206974954,0.38356668655742554,0.6203596707137486,0.2539634058627746,0.2539634058627746,0.4835666865574255,0.6732124865010324,0.2539634058627746,0.23087582351161326,0.5835666865574256,0.7131475477830068,0.2539634058627746,0.21163617155231218,0.6835666865574255,0.7443849764169354,0.2539634058627746,0.19535646604828816,0.7835666865574256,0.7694871772023737,0.2539634058627746,0.18140243275912474,0.8835666865574254,0.7901000169541955,0.2539634058627746,0.16930893724184973,0.9835666865574255,0.8073289798188782,0.2539634058627746,0.1587271286642341,1.0835666865574256,0.821944122061071,0.2539634058627746,0.1493902387428086,1.1835666865574255,0.8344983222677476,0.2539634058627746,0.14109078103487477,1.2835666865574256,0.8453988014921692,0.2539634058627746,0.1336649504540919,1.3835666865574254,0.8549521265845557,0.2539634058627746,0.1269817029313873,1.4835666865574255,0.8633934991298032,0.2539634058627746,0.12093495517274981,1.5835666865574256,0.8709063796494152,0.2539634058627746,0.11543791175580663,1.6835666865574257,0.8776359737968868,0.2539634058627746,0.11041887211424983,1.7835666865574251,0.8836987093729862,0.2539634058627746,0.10581808577615609,1.8835666865574257,0.8891890290109046,0.2539634058627746,0.10158536234510984,1.9835666865574253,0.8941843455913718,0.2539634058627746,0.09767823302414408,2.083566686557426,0.8987487151436114,0.2539634058627746,0.09406052068991651,2.1835666865574255,0.9029355984685098,0.2539634058627746,0.09070121637956237,2.283566686557425,0.9067899647878742,0.2539634058627746,0.08757358822854297,2.3835666865574257,0.9103499133286584,0.2539634058627746,0.08465446862092486,2.4835666865574253,0.9136479369807212,E5-INSTRUCT
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.2855593823408636,1,0.23822960005750765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753009242020011,0.12510030806733372,0.0,0.0,0.13753009242020015,0.34382523105050034,0.0,0.0,0.23753009242020012,0.47506018484040025,0.0,0.0,0.23822960005750765,0.3970493334291794,0.09930049236269245,0.315800462109311,0.23822960005750765,0.3403280000821538,0.19930049236269243,0.4808903468207126,0.23822960005750765,0.2977870000718845,0.29930049236269257,0.5817979414701003,0.23822960005750765,0.26469955561945296,0.39930049236269244,0.6498601832084709,0.23822960005750765,0.23822960005750765,0.4993004923626925,0.698869129247788,0.23822960005750765,0.2165723636886433,0.5993004923626926,0.7358430797388282,0.23822960005750765,0.1985246667145897,0.6993004923626924,0.7647303486505465,0.23822960005750765,0.1832535385057751,0.7993004923626925,0.7879224061504077,0.23822960005750765,0.1701640000410769,0.8993004923626924,0.806952365260751,0.23822960005750765,0.15881973337167177,0.9993004923626925,0.8228483779543443,0.23822960005750765,0.14889350003594226,1.0993004923626926,0.8363257172624632,0.23822960005750765,0.14013505885735744,1.1993004923626924,0.847897378928148,0.23822960005750765,0.13234977780972648,1.2993004923626925,0.8579408642453178,0.23822960005750765,0.1253840000302672,1.3993004923626924,0.8667401433393151,0.23822960005750765,0.11911480002875383,1.4993004923626925,0.8745129326262743,0.23822960005750765,0.11344266669405126,1.5993004923626926,0.8814289521505517,0.23822960005750765,0.10828618184432165,1.6993004923626926,0.8876224609361326,0.23822960005750765,0.10357808698152507,1.7993004923626923,0.8932010586907021,0.23822960005750765,0.09926233335729485,1.8993004923626924,0.8982519899118178,0.23822960005750765,0.09529184002300306,1.9993004923626925,0.9028467399031606,0.23822960005750765,0.09162676925288755,2.099300492362693,0.9070444393107653,0.23822960005750765,0.08823318520648431,2.199300492362693,0.9108944226157744,0.23822960005750765,0.08508200002053845,2.2993004923626925,0.9144381761153969,0.23822960005750765,0.08214813795086472,2.3993004923626926,0.9177108388527595,0.23822960005750765,0.07940986668583588,2.4993004923626927,0.9207423717811978,E5-INSTRUCT
32215,Should the federal government allocate more funding for health insurance premium subsidies?,32224,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,0.2878450065090878,1,0.32215288898601585,0.0,0.0,0.0,0.0,0.020042688345418114,0.10021344172709057,0.0,0.0,0.12004268834541809,0.400142294484727,0.0,0.0,0.22004268834541812,0.5501067208635453,0.0,0.0,0.3200426883454181,0.6400853766908362,0.0,0.0,0.32215288898601585,0.5369214816433597,0.09788979935940223,0.3135935717852039,0.32215288898601585,0.4602184128371655,0.1978897993594022,0.480134421478908,0.32215288898601585,0.40269111123251977,0.29788979935940224,0.5816399393647386,0.32215288898601585,0.35794765442890647,0.39788979935940233,0.6499821182383432,0.32215288898601585,0.32215288898601585,0.4978897993594022,0.6991312339450103,0.32215288898601585,0.29286626271455984,0.5978897993594023,0.7361769664057265,0.32215288898601585,0.26846074082167987,0.6978897993594022,0.7651000151723177,0.32215288898601585,0.24780991460462756,0.7978897993594023,0.7883079217022766,0.32215288898601585,0.23010920641858276,0.8978897993594022,0.8073423260377055,0.32215288898601585,0.2147685926573439,0.9978897993594023,0.8232361411848473,0.32215288898601585,0.20134555561625989,1.0978897993594023,0.8367074048459247,0.32215288898601585,0.18950169940353875,1.1978897993594022,0.8482707669348416,0.32215288898601585,0.17897382721445323,1.2978897993594023,0.8583047405498664,0.32215288898601585,0.1695541520979031,1.3978897993594022,0.8670939239734348,0.32215288898601585,0.16107644449300793,1.4978897993594023,0.8748564265816585,0.32215288898601585,0.1534061376123885,1.5978897993594023,0.8817622141035784,0.32215288898601585,0.14643313135727992,1.6978897993594024,0.8879456974665332,0.32215288898601585,0.14006647347218082,1.797889799359402,0.8935145678018677,0.32215288898601585,0.13423037041083993,1.8978897993594022,0.8985561216900194,0.32215288898601585,0.12886115559440633,1.9978897993594023,0.9031418708173848,0.32215288898601585,0.12390495730231378,2.097889799359402,0.9073309554356429,0.32215288898601585,0.1193158848096355,2.197889799359402,0.9111727087564047,0.32215288898601585,0.11505460320929138,2.297889799359402,0.9147086088690072,0.32215288898601585,0.11108720309862616,2.397889799359402,0.9179737823117594,0.32215288898601585,0.10738429632867195,2.497889799359402,0.9209981750136921,E5-INSTRUCT
32272,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.2916194105467004,1,0.2790405338153299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813118613384074,0.27103953779469137,0.0,0.0,0.18131186133840743,0.45327965334601855,0.0,0.0,0.2790405338153299,0.5580810676306598,0.0022713275230775154,0.010899899693327938,0.2790405338153299,0.4650675563588832,0.1022713275230775,0.3316399638005271,0.2790405338153299,0.3986293340218999,0.20227132752307747,0.4953010322891662,0.2790405338153299,0.34880066726916237,0.30227132752307756,0.5945768461540456,0.2790405338153299,0.3100450375725888,0.40227132752307754,0.6612165714960841,0.2790405338153299,0.2790405338153299,0.5022713275230775,0.709041629600143,0.2790405338153299,0.2536732125593908,0.6022713275230775,0.7450343753681519,0.2790405338153299,0.2325337781794416,0.7022713275230774,0.7731025251714514,0.2790405338153299,0.2146465644733307,0.8022713275230777,0.7956036995496258,0.2790405338153299,0.19931466701094994,0.9022713275230774,0.8140446847486892,0.2790405338153299,0.18602702254355327,1.0022713275230775,0.8294334883155722,0.2790405338153299,0.17440033363458118,1.1022713275230775,0.8424699482767901,0.2790405338153299,0.16414149047960583,1.2022713275230776,0.8536551387645659,0.2790405338153299,0.1550225187862944,1.3022713275230777,0.8633572565363462,0.2790405338153299,0.14686343885017364,1.4022713275230774,0.8718529287895223,0.2790405338153299,0.13952026690766495,1.5022713275230775,0.8793540132669271,0.2790405338153299,0.13287644467396661,1.6022713275230775,0.8860255063937996,0.2790405338153299,0.1268366062796954,1.7022713275230776,0.8919978210482287,0.2790405338153299,0.12132197122405648,1.8022713275230773,0.8973753963703031,0.2790405338153299,0.1162668890897208,1.9022713275230774,0.9022428574038115,0.2790405338153299,0.11161621352613196,2.0022713275230775,0.9066695012107284,0.2790405338153299,0.10732328223666535,2.1022713275230775,0.9107126169437096,0.2790405338153299,0.10334834585752958,2.2022713275230776,0.9144199787887309,0.2790405338153299,0.09965733350547497,2.3022713275230773,0.9178317426004546,0.2790405338153299,0.0962208737294241,2.4022713275230774,0.9209819062587713,0.2790405338153299,0.09301351127177664,2.5022713275230775,0.9238994465058449,E5-INSTRUCT
32236,Do you support tax cuts at the federal level over the next four years?,32263,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,0.2991078382862197,1,0.19494121160037564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008921617137803151,1.0,0.09071439242765983,0.22678598106914957,0.01017776928612052,0.10087770063836772,0.1907143924276598,0.3814287848553196,0.01017776928612052,0.050662849158949384,0.19494121160037564,0.3249020193339594,0.10595095011340466,0.3521226658412894,0.19494121160037564,0.2784874451433938,0.20595095011340464,0.5137315462417166,0.19494121160037564,0.24367651450046954,0.30595095011340473,0.6108120140403217,0.19494121160037564,0.2166013462226396,0.4059509501134047,0.6755803719516134,0.19494121160037564,0.19494121160037564,0.5059509501134047,0.7218670399684357,0.19494121160037564,0.17721928327306874,0.6059509501134048,0.7565949313535136,0.19494121160037564,0.1624510096669797,0.7059509501134047,0.7836131560635003,0.19494121160037564,0.1499547781541351,0.8059509501134048,0.8052325524594107,0.19494121160037564,0.1392437225716969,0.9059509501134044,0.8229243350257786,0.19494121160037564,0.12996080773358376,1.0059509501134045,0.8376696777484356,0.19494121160037564,0.12183825725023477,1.1059509501134046,0.8501480619703616,0.19494121160037564,0.11467130094139744,1.2059509501134047,0.8608449551449453,0.19494121160037564,0.1083006731113198,1.3059509501134048,0.8701164436905422,0.19494121160037564,0.10260063768440823,1.4059509501134044,0.878229642031798,0.19494121160037564,0.09747060580018782,1.5059509501134045,0.8853888471071809,0.19494121160037564,0.09282914838113125,1.6059509501134046,0.8917529790263155,0.19494121160037564,0.08860964163653437,1.7059509501134047,0.8974475167362344,0.19494121160037564,0.08475704852190245,1.8059509501134043,0.9025728545843236,0.19494121160037564,0.08122550483348985,1.9059509501134044,0.9072102723057643,0.19494121160037564,0.07797648464015025,2.0059509501134047,0.9114262774925875,0.19494121160037564,0.07497738907706755,2.105950950113405,0.9152758156839577,0.19494121160037564,0.07220044874087986,2.205950950113405,0.9188046782321017,0.19494121160037564,0.06962186128584845,2.3059509501134046,0.9220513324865681,0.19494121160037564,0.0672211074484054,2.4059509501134047,0.925048329773148,0.19494121160037564,0.06498040386679188,2.5059509501134047,0.9278234005919435,E5-INSTRUCT
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32266,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.3001009691715321,1,0.2908178780630927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07178949364751908,0.23929831215839692,0.0,0.0,0.1717894936475191,0.42947373411879775,0.0,0.0,0.2717894936475191,0.5435789872950382,0.0,0.0,0.2908178780630927,0.4846964634384879,0.08097161558442634,0.2699962562757976,0.2908178780630927,0.41545411151870393,0.18097161558442632,0.4525432712590195,0.2908178780630927,0.36352234757886587,0.2809716155844264,0.5620567319740157,0.2908178780630927,0.32313097562565857,0.38097161558442644,0.6350595617037419,0.2908178780630927,0.2908178780630927,0.4809716155844263,0.6872014310622806,0.2908178780630927,0.2643798891482661,0.5809716155844264,0.7263061876480899,0.2908178780630927,0.24234823171924394,0.6809716155844263,0.7567200233091796,0.2908178780630927,0.22370606004853286,0.7809716155844264,0.7810504776040749,0.2908178780630927,0.20772705575935196,0.8809716155844263,0.8009568068451333,0.2908178780630927,0.19387858537539515,0.9809716155844264,0.8175451353661953,0.2908178780630927,0.18176117378943293,1.0809716155844264,0.8315812151159834,0.2908178780630927,0.17106934003711338,1.1809716155844263,0.8436119959919688,0.2908178780630927,0.16156548781282928,1.2809716155844264,0.8540385647671783,0.2908178780630927,0.1530620410858383,1.3809716155844263,0.8631617301932639,0.2908178780630927,0.14540893903154636,1.4809716155844264,0.8712115182880337,0.2908178780630927,0.13848470383956796,1.5809716155844264,0.8783668353089382,0.2908178780630927,0.13218994457413305,1.6809716155844265,0.8847689210365163,0.2908178780630927,0.12644255567960555,1.7809716155844262,0.89053076586904,0.2908178780630927,0.12117411585962197,1.8809716155844265,0.8957438371893202,0.2908178780630927,0.1163271512252371,1.9809716155844266,0.900482971183639,0.2908178780630927,0.11185303002426643,2.0809716155844264,0.9048099884779812,0.2908178780630927,0.10771032520855285,2.1809716155844265,0.9087764058271793,0.2908178780630927,0.10386352787967598,2.280971615584426,0.9124254969723761,0.2908178780630927,0.10028202691830784,2.3809716155844263,0.9157938778975275,0.2908178780630927,0.09693929268769758,2.4809716155844264,0.9189127397935087,E5-INSTRUCT
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.3028282758227117,2,0.2628307789747907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05255666435552436,0.17518888118508122,0.0,0.0,0.1525566643555244,0.381391660888811,0.0,0.0,0.2525566643555244,0.5051133287110487,0.0,0.0,0.2628307789747907,0.43805129829131784,0.08972588538073367,0.3019327818928174,0.2628307789747907,0.37547254139255815,0.18972588538073365,0.47769232760397723,0.2628307789747907,0.3285384737184883,0.28972588538073374,0.582748115573482,0.2628307789747907,0.2920341988608785,0.38972588538073366,0.652619455346201,0.2628307789747907,0.2628307789747907,0.48972588538073375,0.7024465686106888,0.2628307789747907,0.23893707179526424,0.5897258853807339,0.739772708307427,0.2628307789747907,0.21902564914565892,0.6897258853807338,0.7687780017958283,0.2628307789747907,0.20217752228830052,0.7897258853807338,0.7919657830573699,0.2628307789747907,0.18773627069627907,0.8897258853807337,0.8109267362389353,0.2628307789747907,0.17522051931652713,0.9897258853807338,0.8267200647934497,0.2628307789747907,0.16426923685924416,1.089725885380734,0.8400783528270909,0.2628307789747907,0.15460634057340628,1.1897258853807338,0.8515244509985291,0.2628307789747907,0.14601709943043925,1.2897258853807338,0.8614415197357883,0.2628307789747907,0.13833198893410037,1.3897258853807337,0.870116759734517,0.2628307789747907,0.13141538948739534,1.4897258853807338,0.8777696824420552,0.2628307789747907,0.12515751379751935,1.589725885380734,0.8845709422167103,0.2628307789747907,0.11946853589763212,1.689725885380734,0.8906552126236681,0.2628307789747907,0.11427425172816986,1.7897258853807336,0.8961301943717387,0.2628307789747907,0.10951282457282946,1.8897258853807337,0.9010830460829646,0.2628307789747907,0.10513231158991627,1.9897258853807338,0.9055850589583612,0.2628307789747907,0.10108876114415026,2.0897258853807337,0.9096951104642168,0.2628307789747907,0.09734473295362617,2.1897258853807338,0.9134622535781202,0.2628307789747907,0.09386813534813954,2.2897258853807334,0.9169276839121269,0.2628307789747907,0.09063130309475541,2.3897258853807335,0.9201262523900811,0.2628307789747907,0.08761025965826356,2.4897258853807336,0.92308764142193,E5-INSTRUCT
